,asin,product_title,product_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery
150,B072B91QTN,"Windex Electronics Wipes, Pre-Moistened Screen Wipes Clean and Provide a Streak-Free Shine, 25 Count, Pack of 3",15,USD,4.6,6797,1,$15.87,False,False,True,False,3K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
151,B0B7QQVMRT,"FYY Electronic Organizer, Travel Cable Organizer All-in-One Storage Bag Pouch Electronic Accessories Carry Case Portable Waterproof Double Layers for Cable, Cord, Charger, Phone, Earphone Green",9,USD,4.5,22296,1,$9.85,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
152,B0CQP3CY3S,"Wireless Earbuds, Bluetooth 5.3 Headphones 40Hrs Playtime with Charging Case, IPX5 Waterproof Stereo in-Ear Earphones with Microphone for iOS Android Cell Phone Sports Workout, Black",22,USD,4.1,518,1,$22.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
153,B0D4511XR3,"podoru Wireless Portable Charger, 10000mAh Magnetic Power Bank Built-in USB C Lighting Cables 20W PD Fast Charging LED Display Mag-Safe Battery Pack for iPhone 15/14/13/12/Mini/Pro/Pro Max - White",34,USD,4.4,1386,1,$34.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Sat, Jun 8 Arrives before Father's Day"
154,B0CPGPFW5Q,"MiracleSpray for Electronics Cleaning, Safe Multisurface Cleaner for Any TV, Phone, Monitor, Keyboard, Screen, Computer, Includes Microfiber Towel - 8 Ounce Kit",9,USD,4.6,4098,1,$9.99,False,False,True,True,3K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
155,B0CLRT99JL,"Fast Charger for iPhone 15 Pro Max Charger, 20W Dual Port USB C Fast Charger Block with 10FT Long USB C to C Charging Cable Cord for iPhone 15 Pro Max/15 Pro/15/15 Plus,iPad Pro 12.9&quot;/11&quot;, Samsung",22,USD,4.6,6309,1,$22.99,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
156,B08Y2VL1JK,"Screen &amp; Electronic Cleaning Wipes | Pre-Moistened Individual Wrapped (6&quot; x 6&quot;) TV Screen Cleaner, Computer Monitor, Laptop, Lens Wipes (100 Pack)",9,USD,4.4,748,1,$9.95,False,False,True,True,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
157,B0CH9ZQ459,"20 in 1 Multifunctional Cleaner Kit for Electronic Devices, Keyboard Cleaning Brush, Headphones Cleaner Kit for AirPods, Multi-Tool for Cleaning Laptop, Keyboard, Earbuds, Camera, Cellphones",12,USD,4.4,446,1,$12.89,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
158,B0CQMTN1X4,Rat Zapper - Electric Mouse Traps Indoor for Home - Safe and Effective Mice Traps for House Indoor Kill - Rat Zapper Electronic Rat Trap Reusable and No Touch - Outdoor Electric Rat Trap,44,USD,4.1,92,1,$44.97,False,False,True,True,700+ bought in past month,FREE delivery Jun 14 - 16 Or fastest delivery Jun 12 - 13 Only 11 left in stock - order soon.
159,B0CNDFWJQP,"EVEO Electronic Wipes Screen Cleaner-TV Screen Cleaner Wipes, Computer Screen Cleaner, Laptop Screen Cleaner, ipad &amp; Monitor Cleaner, TV Cleaner Screen Cleaning Wipes - [90 Wipes + Microfiber Cloth ]",14,USD,4.5,58,1,$14.97,False,False,True,True,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
160,B0CQP3CY3S,"Wireless Earbuds, Bluetooth 5.3 Headphones 40Hrs Playtime with Charging Case, IPX5 Waterproof Stereo in-Ear Earphones with Microphone for iOS Android Cell Phone Sports Workout, Black",22,USD,4.1,518,1,$22.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
161,B0B7QQVMRT,"FYY Electronic Organizer, Travel Cable Organizer All-in-One Storage Bag Pouch Electronic Accessories Carry Case Portable Waterproof Double Layers for Cable, Cord, Charger, Phone, Earphone Green",9,USD,4.5,22296,1,$9.85,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
162,B072B91QTN,"Windex Electronics Wipes, Pre-Moistened Screen Wipes Clean and Provide a Streak-Free Shine, 25 Count, Pack of 3",15,USD,4.6,6797,1,$15.87,False,False,True,False,3K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
163,B07PTP17LK,"MATEIN Electronics Organizer Travel Case, Water Resistant Cable Organizer Bag for Travel Essentials, Tech Gifts for Men, Storage Bag as Accessories for Phone, Cord, iPad, Black",13,USD,4.6,8462,1,$13.99,False,False,True,True,2K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
164,B016KIXSMM,"KEYESTUDIO 37 in 1 Sensor Kit 37 Sensors Modules Starter Kit for Arduino Mega R3 2560 Raspberry Pi Programming, Electronics Components STEM Education Set for Kids Teens Adults + Tutorial",32,USD,4.4,126,1,$32.00,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
165,B0D4511XR3,"podoru Wireless Portable Charger, 10000mAh Magnetic Power Bank Built-in USB C Lighting Cables 20W PD Fast Charging LED Display Mag-Safe Battery Pack for iPhone 15/14/13/12/Mini/Pro/Pro Max - White",34,USD,4.4,1386,1,$34.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Sat, Jun 8 Arrives before Father's Day"
166,B0CQ5CC62V,LISEN 2 Pack Magnetic Phone Holder for Your Car Mount 6 Military Magnets Car Phone Holder Mount Vent Cell Phone Holdeer Mount Vent Cell Phone Holder (20X Powerful: Gold),16,USD,4.5,15493,1,$16.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
167,1260084795,Electronics,100,USD,4.8,10,1,$100.00,False,False,False,False,0,$3.99 delivery Jun 13 - 20 Or fastest delivery Jun 11 - 14 Only 2 left in stock - order soon.
168,B072B91QTN,"Windex Electronics Wipes, Pre-Moistened Screen Wipes Clean and Provide a Streak-Free Shine, 25 Count, Pack of 3",15,USD,4.6,6797,1,$15.87,False,False,True,False,3K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
169,B0D4511XR3,"podoru Wireless Portable Charger, 10000mAh Magnetic Power Bank Built-in USB C Lighting Cables 20W PD Fast Charging LED Display Mag-Safe Battery Pack for iPhone 15/14/13/12/Mini/Pro/Pro Max - White",34,USD,4.4,1386,1,$34.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Sat, Jun 8 Arrives before Father's Day"
170,B0CLRT99JL,"Fast Charger for iPhone 15 Pro Max Charger, 20W Dual Port USB C Fast Charger Block with 10FT Long USB C to C Charging Cable Cord for iPhone 15 Pro Max/15 Pro/15/15 Plus,iPad Pro 12.9&quot;/11&quot;, Samsung",22,USD,4.6,6309,1,$22.99,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
171,B016KIXSMM,"KEYESTUDIO 37 in 1 Sensor Kit 37 Sensors Modules Starter Kit for Arduino Mega R3 2560 Raspberry Pi Programming, Electronics Components STEM Education Set for Kids Teens Adults + Tutorial",32,USD,4.4,126,1,$32.00,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
172,B07PTP17LK,"MATEIN Electronics Organizer Travel Case, Water Resistant Cable Organizer Bag for Travel Essentials, Tech Gifts for Men, Storage Bag as Accessories for Phone, Cord, iPad, Black",13,USD,4.6,8462,1,$13.99,False,False,True,True,2K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
173,B0CQ5CC62V,LISEN 2 Pack Magnetic Phone Holder for Your Car Mount 6 Military Magnets Car Phone Holder Mount Vent Cell Phone Holdeer Mount Vent Cell Phone Holder (20X Powerful: Gold),16,USD,4.5,15493,1,$16.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
174,1260084795,Electronics,100,USD,4.8,10,1,$100.00,False,False,False,False,0,$3.99 delivery Jun 13 - 20 Or fastest delivery Jun 11 - 14 Only 2 left in stock - order soon.
175,B0CVX4XKHD,"Upgraded Ultrasonic Pest Repeller 6 Packs,2024 Indoor Pest Repellent, Electronic Plug in Pest Control for Mosquito, Bugs,Roach, Ant, Rodent, Mouse, Spider Repellent for House, Warehouse, Garage",28,USD,5.0,8,1,$28.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
176,B06ZYWT3GX,"Weiman Electronic &amp; Screen Disinfecting Wipes - Safely Clean and Disinfect Your Phone, Laptop Keyboard, Tablets, Lens Wipes - 30 Count | 2 Pack with MicroFiber Towel Included",17,USD,4.4,6083,1,$17.18,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
177,B07VH8S4W7,Sony Playstation Portable (PSP) 2000 Series Handheld Gaming Console System (Renewed) (Red),189,USD,4.0,277,1,$189.99,False,False,False,True,0,"FREE delivery Fri, Jun 14 Or fastest delivery Jun 10 - 12 Only 1 left in stock - order soon."
178,B0CFG3HLF8,"Altura Photo Electronic Organizer Travel Case, Hard Protective EVA Cord Travel Pouch - Tech Power Bank &amp; Charger and Cable Case Carrying Bag - Travel Case Accessories &amp; Cruise Essentials Must Haves",5,USD,4.2,63,1,$5.99,False,False,True,True,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
179,B0B2F3JVM8,"STAR WARS Boba Fett Electronic Mask with Sound Effects, Toys for 5 Year Old Boys and Girls",15,USD,4.6,131,1,$15.00,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
180,B097ZC7YGT,My Arcade Go Gamer Portable - Handheld Gaming System - 300 Retro Style Games - Battery Powered - Full Color Display - Volume Buttons - Headphone Jack - Electronic Games,26,USD,3.7,65,1,$26.94,False,False,True,True,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
181,B0CSMG9NBN,"TradeSmart TacticalEdge Electronic Ear Muffs for Shooting, Slim Gun Headphones Noise Cancelling Ideal for Shooters &amp; Hunters",29,USD,4.4,29,1,$29.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
182,B0CFG3HLF8,"Altura Photo Electronic Organizer Travel Case, Hard Protective EVA Cord Travel Pouch - Tech Power Bank &amp; Charger and Cable Case Carrying Bag - Travel Case Accessories &amp; Cruise Essentials Must Haves",5,USD,4.2,63,1,$5.99,False,False,True,True,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
183,B06ZYWT3GX,"Weiman Electronic &amp; Screen Disinfecting Wipes - Safely Clean and Disinfect Your Phone, Laptop Keyboard, Tablets, Lens Wipes - 30 Count | 2 Pack with MicroFiber Towel Included",17,USD,4.4,6083,1,$17.18,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
184,B0B2F3JVM8,"STAR WARS Boba Fett Electronic Mask with Sound Effects, Toys for 5 Year Old Boys and Girls",15,USD,4.6,131,1,$15.00,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
185,B0B6CFX35R,ELECTRONIC ARTS FIFA 23 Standard Anglais Playstation 5,24,USD,4.7,2183,1,$24.80,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Only 18 left in stock - order soon."
186,B097ZC7YGT,My Arcade Go Gamer Portable - Handheld Gaming System - 300 Retro Style Games - Battery Powered - Full Color Display - Volume Buttons - Headphone Jack - Electronic Games,26,USD,3.7,65,1,$26.94,False,False,True,True,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
187,B07PTP17LK,"MATEIN Electronics Organizer Travel Case, Water Resistant Cable Organizer Bag for Travel Essentials, Tech Gifts for Men, Storage Bag as Accessories for Phone, Cord, iPad, Black",13,USD,4.6,8462,1,$13.99,False,False,True,True,2K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
188,B076HG138S,"Walker&#x27;s Razor Slim GWP-RSEM-LTL Electronic Muff Light Teal, 2 &#x27;AAA&#x27; Batteries",33,USD,4.8,2589,1,$33.28,False,False,True,False,700+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
189,B0C1HSJW3C,Arcade 1Up Infinity Game Board,499,USD,4.3,28,1,$499.00,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 Arrives before Father's Day"
190,B0CCJMTZHJ,"Switch Controller, LED Star Wireless Pro Controller Compatible with Switch/Lite/OLED, Multi-Platform Windows PC/IOS/Android Controller with 9 Colors RGB Light/Programmabele/Vibration/Turbo/Wakeup",23,USD,4.6,922,1,$23.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
191,1292114061,Electronics: A Systems Approach,87,USD,4.3,35,1,$87.00,False,False,False,False,0,"FREE delivery Fri, Jun 14 Only 1 left in stock - order soon."
192,B0C7V5K5X6,"Rosin Solder Flux Paste, Flux for Soldering for SMD BGA LED PCB IC CPU electronic repair &amp; soldering (1.76oz/50g)",5,USD,4.8,26,1,$5.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
193,B0CLZC3TBG,National Geographic: Panda - Nintendo DS (Renewed),9,USD,0.0,0,1,$9.67,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Only 2 left in stock - order soon."
194,B0CYBKHVF8,"UBeesize LED Video Studio Light Kit - 16 Color Filters, Adjustable Tripod Stand with Ball Head, Photography Lighting for Video Recording",39,USD,4.3,5706,1,$39.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
195,B0CSMG9NBN,"TradeSmart TacticalEdge Electronic Ear Muffs for Shooting, Slim Gun Headphones Noise Cancelling Ideal for Shooters &amp; Hunters",29,USD,4.4,29,1,$29.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
196,B07PTP17LK,"MATEIN Electronics Organizer Travel Case, Water Resistant Cable Organizer Bag for Travel Essentials, Tech Gifts for Men, Storage Bag as Accessories for Phone, Cord, iPad, Black",13,USD,4.6,8462,1,$13.99,False,False,True,True,2K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
197,B06ZYWT3GX,"Weiman Electronic &amp; Screen Disinfecting Wipes - Safely Clean and Disinfect Your Phone, Laptop Keyboard, Tablets, Lens Wipes - 30 Count | 2 Pack with MicroFiber Towel Included",17,USD,4.4,6083,1,$17.18,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
198,B0C1NB75GJ,"MATEIN Cord Organizer Bag, Large Electronics Organizer Travel Case Cable Storage for Electronic Accessories, Shockproof Portable Double Layer Tech Bags for Power Bank, Charging, Tablet(Up to 12.9inch)",45,USD,4.6,1098,1,$45.99,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Sat, Jun 8 Arrives before Father's Day"
199,B0CYBKHVF8,"UBeesize LED Video Studio Light Kit - 16 Color Filters, Adjustable Tripod Stand with Ball Head, Photography Lighting for Video Recording",39,USD,4.3,5706,1,$39.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
200,B076HG138S,"Walker&#x27;s Razor Slim GWP-RSEM-LTL Electronic Muff Light Teal, 2 &#x27;AAA&#x27; Batteries",33,USD,4.8,2589,1,$33.28,False,False,True,False,700+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
201,B0C7V5K5X6,"Rosin Solder Flux Paste, Flux for Soldering for SMD BGA LED PCB IC CPU electronic repair &amp; soldering (1.76oz/50g)",5,USD,4.8,26,1,$5.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
202,B0D2658KKT,"Controller Stand 3 Tier,Controller Stand for 6 Packs,Black Game Controller Stand,Game Controller Holder,for PS4/PS5/Xbox ONE/Switch Pro/Headset",13,USD,4.6,9,1,$13.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
203,B0D567Y5B9,"Digital Piano 88 Key Full Size Semi Weighted Electronic Keyboard Piano Set with Stand,Built-In Speakers,Electric Piano Keyboard with Sustain Pedal,Bluetooth,MIDI/USB/MP3 for Beginners Adults",139,USD,3.2,6,1,$139.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11"
204,B00QXRF9PU,"j5create HDMI to VGA Adapter (Male to Female) for Laptop, Notebook, Computer, Desktop, PC, Chromebook, Monitor, Projector, Raspberry Pi, Roku, Xbox, PS4, PS3 and More (JDA213)",0,0,4.0,38,1,0,False,False,False,False,0,0
205,B09QNPKT6P,"BoxWave Screen Protector Compatible with Arcade1Up Infinity Game Table (32 in) - ClearTouch Anti-Glare (2-Pack), Anti-Fingerprint Matte Film Skin",105,USD,2.6,25,1,$105.95,False,False,True,True,0,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
206,B08CZDKK1W,"SHARDEN Precision Screwdriver Set 56 in 1 Magnetic Driver Kit Professional Electronics Repair Tool Kit with Portable Bag for iPhone, Smartphone, iPad, PC, Computer, Laptop, Tablet, Game Console, Watch",16,USD,4.7,1256,1,$16.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
207,B09SCVC9M2,ALITOVE 12V 3A Power Supply Adapter DC 12 Volt 36W 3000mA 2.5A 2A 1.5A 1A Power Converter Transformer with 5.5x2.5 5.5x2.1 5.5x3.0 5.5x1.7 4.8x1.7 4.0x1.7 3.5x1.35 3.0x1.1 2.5x0.7 6.3x3.0 10 Tips,11,USD,4.3,97,1,$11.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
208,B08753D3J4,Cable Guys - Spider-Man Classic Accessory Holder for Gaming Controllers and Smartphones (Electronic Games////),19,USD,4.6,1015,1,$19.90,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
209,B000WJ0IGU,PetSafe Electronic SmartKey for SmartDoor - Dog and Cat Keys - Add More Pets - Fits Collar ID Tags,15,USD,4.0,4369,1,$15.80,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
210,B000WJ0IGU,PetSafe Electronic SmartKey for SmartDoor - Dog and Cat Keys - Add More Pets - Fits Collar ID Tags,15,USD,4.0,4369,1,$15.80,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
211,B0CYH3DCBL,"Raimy 49 Keys Piano Keyboard for Kids - Portable Electronic Digital Piano with Microphone, Learning Educational Music Keyboard Piano for Beginners Gifts Toys for Boys Girls Toddlers (Black)",35,USD,5.0,14,1,$35.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
212,B086WNPH7D,"TotalMount Universal Mount for Electronics – Adjustable Strap Wall Mount for Your Router, Wireless System, Cable Modem, DVR, Xbox, Playstation, and More (Black, Professional Shelf)",15,USD,4.5,1067,1,$15.99,False,False,True,True,400+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
213,B0D25BVCTD,"Ultrasonic Pest Repeller Indoor Plug in - 10 Packs, Pest Repellent for Squirrels Spider Bugs Mosquito, Pest Repeller Plug Indoor for Mosquitoes, Ants, Electronic Plug-in Insect Repellent for House",23,USD,0.0,0,1,$23.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
214,B0C6T6XD1K,"KDD Headphone Stand, Controller Holder &amp; Headset Holder for Desk, Earphone Stand with Aluminum Supporting Bar, Universal Storage Organizer Headphones/Controller/Switch/iPad/Mobile Phone(White)",22,USD,4.7,130,1,$22.95,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
215,B0C9SV19KQ,"eXtremeRate DIY Full Set Shell with Buttons for Steam Deck LCD, Custom Faceplate Back Plate Replacement Shell for Steam Deck LCD - Chrome Gold [Console NOT Included]",45,USD,4.3,47,1,$45.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 Or fastest delivery Sat, Jun 8"
216,B0C7V5K5X6,"Rosin Solder Flux Paste, Flux for Soldering for SMD BGA LED PCB IC CPU electronic repair &amp; soldering (1.76oz/50g)",5,USD,4.8,26,1,$5.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
217,B009WSN8PK,"LightDims Black Out Edition Light Blocking LED Covers (2 Sheets) Shapes &amp; Uncut Sheet for Electronics &amp; Appliances. Blocks 100% of Light, in Retail Packaging.",5,USD,4.4,5414,1,$5.49,False,False,True,True,300+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
218,B0D2LX39HD,"Belkin BoostCharge USB-C Cable (6.6ft/2M), USB-C to USB-A Cable, USB Type-C Cable for iPhone 15 Series, Samsung Galaxy S24, S23, Note20, Pixel 8, iPad Pro, Nintendo Switch, &amp; More - Black (2-Pack)",17,USD,4.6,2523,1,$17.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
219,B0CCNZVTLQ,LiveGo Kids Kitchen Playset - Pretend Play Kitchen Toy with Electronic Induction Cooktop for Imaginative Fun - 28PCS Play Pots and Pans Kids Kitchen Toy Ideal for 3-6 Year Olds Kids Girls Boys Gift,23,USD,4.5,29,1,$23.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
220,B0CKQLWXRD,"TOPK 20PCS Silicone Cable Organizer, Reusable Cord Organizer Management Ties with Thickened and Widened High Elasticity Eco-Friendly Materials for Multiple Cable Management [5 Colors]",5,USD,4.6,359,1,$5.99,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
221,B0BPY52MLK,"Extremus Mens Wallet, Slim Tactical Wallet with Money Clip and Credit Card Holder, Minimalist Front Pocket Wallet for Men, Rfid Blocking Wallet, Holds 15 Cards Plus Cash",34,USD,4.3,15471,1,$34.99,False,False,True,True,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
222,B0CPNY58KB,"Kwikset Powerbolt 240 5-Button Keypad Matte Black Contemporary Electronic Deadbolt Door Lock, Featuring Convenient Keyless Entry, Customizable User Codes and Auto Locking",49,USD,4.2,113,1,$49.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
223,B0CSMG9NBN,"TradeSmart TacticalEdge Electronic Ear Muffs for Shooting, Slim Gun Headphones Noise Cancelling Ideal for Shooters &amp; Hunters",29,USD,4.4,29,1,$29.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
224,B0D1JSH35T,"Portable Charger,Power Bank, 15000mAh 2 USB Power Bank Output 5V3.1A Fast Charging Portable Charger Compatible with Smartphones and All USB Devices(Black)",25,USD,4.4,18574,1,$25.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
225,B0CSMG9NBN,"TradeSmart TacticalEdge Electronic Ear Muffs for Shooting, Slim Gun Headphones Noise Cancelling Ideal for Shooters &amp; Hunters",29,USD,4.4,29,1,$29.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
226,B09L3BYRVR,"SRA Solder 135 Rosin Paste Soldering Flux For Electronics, No Clean Flux Made for Lead and Lead-Free Solder Circuit Boards and Copper Electrical Wire - Safe Residues with No Goopy Mess (2oz 2-Pack)",13,USD,4.7,16057,1,$13.99,True,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
227,B0CPNY58KB,"Kwikset Powerbolt 240 5-Button Keypad Matte Black Contemporary Electronic Deadbolt Door Lock, Featuring Convenient Keyless Entry, Customizable User Codes and Auto Locking",49,USD,4.2,113,1,$49.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
228,B0CZ9NP9DD,"Binoculars for Adults and Kids, 10x25 Compact Binoculars for Bird Watching, Theater and Concerts, Cruise Ship and Sport Games",29,USD,4.6,20965,1,$29.95,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Sat, Jun 8"
